candidate_record_id,phase,p_review_warranted,p_review_not_warranted,p_insufficient_evidence,predicted_class,review_priority,prediction_origin
CAN-946M4QNLGV,T0,0.30941515610511927,0.38343551240952384,0.30714933148535684,review_not_warranted,0.30941515610511927,full_fit
CAN-KDT6O62H2Z,T0,0.362466112358947,0.2099184070114984,0.42761548062955473,insufficient_evidence,0.362466112358947,full_fit
CAN-SC9LJO09MG,T0,0.3565543083374255,0.16908616275319843,0.4743595289093761,insufficient_evidence,0.3565543083374255,full_fit
CAN-65AOQUBO22,T0,0.2046215804214808,0.4655237832381497,0.3298546363403696,review_not_warranted,0.2046215804214808,full_fit
CAN-1FLEECHHMV,T0,0.2528861650358166,0.37338434533353926,0.3737294896306441,insufficient_evidence,0.2528861650358166,full_fit
CAN-U0IRF2L3HX,T0,0.17134708464486814,0.39338279716262003,0.4352701181925118,insufficient_evidence,0.17134708464486814,full_fit
CAN-F4DK63L1B0,T0,0.29476674676432635,0.26285642870046994,0.4423768245352036,insufficient_evidence,0.29476674676432635,full_fit
CAN-D5V4657MXP,T0,0.2840972232490748,0.3679091716855965,0.34799360506532867,review_not_warranted,0.2840972232490748,full_fit
CAN-ICNER2EOLO,T0,0.2188077337995284,0.41193754791557885,0.36925471828489287,review_not_warranted,0.2188077337995284,full_fit
CAN-LSNZVAVVAN,T0,0.44337635085880867,0.22301935627420322,0.3336042928669882,review_warranted,0.44337635085880867,full_fit
CAN-INX80QOY83,T0,0.4436826082479715,0.18912699188808746,0.36719039986394103,review_warranted,0.4436826082479715,full_fit
CAN-VCEPE09Y2E,T0,0.1645383286701182,0.4920270634583087,0.343434607871573,review_not_warranted,0.1645383286701182,full_fit
CAN-2OHE79VIFA,T0,0.19325857643729835,0.46149192708560743,0.34524949647709424,review_not_warranted,0.19325857643729835,outer_oof
CAN-SP4YVMTLSY,T0,0.3654013659688379,0.3335132345158066,0.30108539951535557,review_warranted,0.3654013659688379,full_fit
CAN-0IFFZILA8Q,T0,0.17464790334272556,0.46540636024986065,0.3599457364074137,review_not_warranted,0.17464790334272556,full_fit
CAN-XJ3R6FHZ21,T0,0.36663916206283875,0.30786948131652214,0.32549135662063905,review_warranted,0.36663916206283875,full_fit
CAN-N7VQHUV4Y8,T0,0.182161881354788,0.3970533235109688,0.4207847951342432,insufficient_evidence,0.182161881354788,full_fit
CAN-B0DNZEB4C3,T0,0.3779714994793303,0.2533444699276173,0.3686840305930524,review_warranted,0.3779714994793303,full_fit
CAN-B57TVLQM8V,T0,0.35962667119560354,0.23143275629844381,0.4089405725059527,insufficient_evidence,0.35962667119560354,full_fit
CAN-K9XGKZW91Y,T0,0.15723170750352047,0.4209522204197602,0.4218160720767194,insufficient_evidence,0.15723170750352047,full_fit
CAN-YKDMTNSC7N,T0,0.6000542147345945,0.14936692965272455,0.2505788556126809,review_warranted,0.6000542147345945,full_fit
CAN-R8RT7VQYL2,T0,0.13777863341573107,0.4751220602198243,0.3870993063644448,review_not_warranted,0.13777863341573107,full_fit
CAN-4NR48Z3FIS,T0,0.6004032935793332,0.14872306402405355,0.25087364239661314,review_warranted,0.6004032935793332,full_fit
CAN-IY9LV8N5H7,T0,0.2512296168794231,0.3689714870654868,0.37979889605509004,insufficient_evidence,0.2512296168794231,full_fit
CAN-8S9SWAFB2H,T0,0.08367366360437214,0.5755636381978516,0.3407626981977763,review_not_warranted,0.08367366360437214,full_fit
CAN-VM23PLHPD6,T0,0.5295129754880908,0.13952001420215027,0.3309670103097589,review_warranted,0.5295129754880908,full_fit
CAN-PHK83P7OWS,T0,0.25051269710947616,0.416239149649925,0.33324815324059875,review_not_warranted,0.25051269710947616,full_fit
CAN-NIGXHWYLQD,T0,0.5054689290284279,0.21576302952385618,0.278768041447716,review_warranted,0.5054689290284279,full_fit
CAN-KESI8DZGLO,T0,0.4596568772084128,0.23921329034795258,0.3011298324436346,review_warranted,0.4596568772084128,full_fit
CAN-GRH7LLWPAW,T0,0.20066592110132397,0.38535233535401847,0.4139817435446575,insufficient_evidence,0.20066592110132397,full_fit
CAN-F3REG2LH8W,T0,0.5850539130834118,0.16001165674968706,0.25493443016690115,review_warranted,0.5850539130834118,full_fit
CAN-30KSQ2EZS8,T0,0.21008576078748187,0.41103525265848695,0.37887898655403135,review_not_warranted,0.21008576078748187,full_fit
CAN-Z7ABOKWLUW,T0,0.32673167558149546,0.31868133505938107,0.3545869893591234,insufficient_evidence,0.32673167558149546,outer_oof
CAN-OC3PWLE0JA,T0,0.1982862058911475,0.4083264256298922,0.3933873684789603,review_not_warranted,0.1982862058911475,full_fit
CAN-KCK4GLBTF1,T0,0.286918914419314,0.24450670734756386,0.4685743782331222,insufficient_evidence,0.286918914419314,full_fit
CAN-59N79QEH9T,T0,0.5520828882593862,0.1634252069916265,0.2844919047489874,review_warranted,0.5520828882593862,full_fit
CAN-G9Z93I7PJ1,T0,0.2026958712477639,0.43564472142983,0.3616594073224061,review_not_warranted,0.2026958712477639,full_fit
CAN-LB0YEHOXUW,T0,0.2086083311795531,0.3772095194995488,0.4141821493208982,insufficient_evidence,0.2086083311795531,full_fit
CAN-4DVMNHB8GH,T0,0.18759483573303787,0.4677500742155814,0.3446550900513807,review_not_warranted,0.18759483573303787,full_fit
CAN-29CJ1ZJ6E3,T0,0.3510930352574856,0.27418200923063885,0.37472495551187557,insufficient_evidence,0.3510930352574856,full_fit
CAN-ST4UQR4WYN,T0,0.17056589042869003,0.42426203481442415,0.4051720747568857,review_not_warranted,0.17056589042869003,full_fit
CAN-MMXHM6U1Q3,T0,0.2006681315125695,0.5429040934604494,0.25642777502698105,review_not_warranted,0.2006681315125695,outer_oof
CAN-VY0CLY1UJZ,T0,0.10006259657013564,0.6524112541497975,0.24752614928006691,review_not_warranted,0.10006259657013564,outer_oof
CAN-A9LCSZQWDZ,T0,0.39658837310147915,0.3383036021792545,0.2651080247192663,review_warranted,0.39658837310147915,full_fit
CAN-3XH91S78UP,T0,0.4604234644876498,0.23823798241157942,0.30133855310077085,review_warranted,0.4604234644876498,full_fit
CAN-O5170NQZ2F,T0,0.3921966462588548,0.3431670812461929,0.26463627249495236,review_warranted,0.3921966462588548,full_fit
CAN-SB5VQQXALR,T0,0.43385614987185755,0.21820991760188396,0.34793393252625854,review_warranted,0.43385614987185755,full_fit
CAN-BRTEB7DL4D,T0,0.18411572258511663,0.4585900094938501,0.3572942679210333,review_not_warranted,0.18411572258511663,full_fit
CAN-305NYU6PYF,T0,0.362474820371172,0.3082027981699241,0.3293223814589039,review_warranted,0.362474820371172,full_fit
CAN-3BAGD9E68Q,T0,0.5779146799387268,0.15698641229195068,0.2650989077693226,review_warranted,0.5779146799387268,full_fit
CAN-TEVH0S47EZ,T0,0.2978201261526935,0.33323051488882455,0.36894935895848197,insufficient_evidence,0.2978201261526935,full_fit
CAN-MC3LVDFGYG,T0,0.4730495212830197,0.19033758939099765,0.3366128893259827,review_warranted,0.4730495212830197,full_fit
CAN-4IVNWF7AV1,T0,0.12710106803103446,0.5245896755468467,0.34830925642211874,review_not_warranted,0.12710106803103446,full_fit
CAN-VHHXQUCF12,T0,0.10183812235001462,0.6372227357644549,0.2609391418855305,review_not_warranted,0.10183812235001462,full_fit
CAN-17F361PMOR,T0,0.379583728053105,0.2481524287629853,0.3722638431839097,review_warranted,0.379583728053105,full_fit
CAN-UYR7IBFN6T,T0,0.17574808183229262,0.4384892634131643,0.3857626547545431,review_not_warranted,0.17574808183229262,full_fit
CAN-36T3IJUVYI,T0,0.3634765910392021,0.23675274531742416,0.3997706636433738,insufficient_evidence,0.3634765910392021,full_fit
CAN-KEFOERJSV3,T0,0.25169672734389253,0.34560324167189,0.40270003098421747,insufficient_evidence,0.25169672734389253,full_fit
CAN-RJZH0XKR9C,T0,0.14020926548057572,0.4337460372356247,0.42604469728379957,review_not_warranted,0.14020926548057572,full_fit
CAN-2LXBLPHHVZ,T0,0.3397659460877054,0.19367662128236277,0.46655743262993193,insufficient_evidence,0.3397659460877054,full_fit
CAN-0G08P150U1,T0,0.13500323373495177,0.5317163962770238,0.3332803699880245,review_not_warranted,0.13500323373495177,full_fit
CAN-A7LZ5G3ZFY,T0,0.19998550310684587,0.4382968357856179,0.3617176611075363,review_not_warranted,0.19998550310684587,full_fit
CAN-TMWA2H8X78,T0,0.17056286640870677,0.5335911986290219,0.2958459349622714,review_not_warranted,0.17056286640870677,full_fit
CAN-7YANTYWV96,T0,0.4771593378634232,0.26216003187621933,0.26068063026035737,review_warranted,0.4771593378634232,full_fit
CAN-PF3S5T8DJS,T0,0.3523489621799737,0.30683069890635417,0.34082033891367214,review_warranted,0.3523489621799737,full_fit
CAN-YQKI7MGA97,T0,0.28181615150863587,0.35406360416323074,0.3641202443281334,insufficient_evidence,0.28181615150863587,full_fit
CAN-G4Z1HE5UQK,T0,0.34379932385050066,0.2812561051901146,0.3749445709593847,insufficient_evidence,0.34379932385050066,full_fit
CAN-O6O6AXS7GY,T0,0.16386567696842574,0.5691277991128566,0.26700652391871776,review_not_warranted,0.16386567696842574,full_fit
CAN-JN0QN9HSFR,T0,0.32236987788376176,0.36593264206666476,0.3116974800495735,review_not_warranted,0.32236987788376176,full_fit
CAN-O9GG1MJD80,T0,0.3332303294772437,0.20595642266551864,0.4608132478572377,insufficient_evidence,0.3332303294772437,full_fit
CAN-3NJHPJ6KQL,T0,0.27297594516779977,0.3451076192721427,0.38191643556005767,insufficient_evidence,0.27297594516779977,full_fit
CAN-LY6D0VIY1Q,T0,0.16931577750470897,0.4659978782115301,0.36468634428376084,review_not_warranted,0.16931577750470897,full_fit
CAN-6W04J7MBTI,T0,0.3260079142660188,0.39093217145526243,0.28305991427871885,review_not_warranted,0.3260079142660188,full_fit
CAN-5Q3KHUDI9P,T0,0.3969007359530254,0.25836185514679383,0.3447374089001808,review_warranted,0.3969007359530254,full_fit
CAN-9V1SQ4HPA0,T0,0.19165295125415358,0.39940813234531297,0.4089389164005335,insufficient_evidence,0.19165295125415358,full_fit
CAN-QA99U96CHV,T0,0.2749625907376709,0.3519411835559415,0.3730962257063876,insufficient_evidence,0.2749625907376709,full_fit
CAN-TA96DM8DBQ,T0,0.10908927407658371,0.6190043721891535,0.27190635373426275,review_not_warranted,0.10908927407658371,full_fit
CAN-1A4J597WWB,T0,0.40377287616867624,0.27963489958537824,0.3165922242459454,review_warranted,0.40377287616867624,full_fit
CAN-LJOWJNYP6S,T0,0.09046627399821336,0.6561967110299002,0.25333701497188654,review_not_warranted,0.09046627399821336,full_fit
CAN-BPDDMY3MQH,T0,0.32809849356127835,0.20889570065090876,0.463005805787813,insufficient_evidence,0.32809849356127835,full_fit
CAN-Y2DF5RKXTJ,T0,0.3258569529684295,0.20474545191230856,0.46939759511926193,insufficient_evidence,0.3258569529684295,full_fit
CAN-3FRB076EKA,T0,0.20112126355533338,0.41919712863099934,0.3796816078136673,review_not_warranted,0.20112126355533338,full_fit
CAN-6G4KI0H7TZ,T0,0.14714252259581523,0.5716884273985962,0.2811690500055886,review_not_warranted,0.14714252259581523,full_fit
CAN-O9D28KLAEO,T0,0.15933429240614627,0.5224590293441637,0.31820667824969,review_not_warranted,0.15933429240614627,full_fit
CAN-JTIP5LQ5HK,T0,0.16979828914705017,0.3994075733805854,0.43079413747236434,insufficient_evidence,0.16979828914705017,full_fit
CAN-0MME75WQAG,T0,0.3183824872905462,0.27305972211234775,0.4085577905971061,insufficient_evidence,0.3183824872905462,full_fit
CAN-J4XABY5P3O,T0,0.3013410649027522,0.38777492386970025,0.3108840112275476,review_not_warranted,0.3013410649027522,full_fit
CAN-VIK7SU2PMU,T0,0.08629865170144421,0.5795033983302218,0.33419794996833385,review_not_warranted,0.08629865170144421,full_fit
CAN-ZDS8CS2KIH,T0,0.3596761889419817,0.2850984497473152,0.355225361310703,review_warranted,0.3596761889419817,full_fit
CAN-G3FI8EQZVN,T0,0.23886105041167283,0.39211946339349524,0.36901948619483194,review_not_warranted,0.23886105041167283,full_fit
CAN-ZTBIEXQH2R,T0,0.14907706170132715,0.5083335452291501,0.34258939306952274,review_not_warranted,0.14907706170132715,full_fit
CAN-GNRS12NT91,T0,0.24939595483752902,0.4657506104808958,0.2848534346815752,review_not_warranted,0.24939595483752902,full_fit
CAN-19PR3NPADK,T0,0.31331567310989933,0.32943013075369526,0.35725419613640536,insufficient_evidence,0.31331567310989933,full_fit
CAN-G4CERLA65F,T0,0.40428738204805936,0.21293510797599963,0.38277750997594107,review_warranted,0.40428738204805936,full_fit
CAN-G8ZFLU5EAD,T0,0.2638582873336847,0.3769583055538509,0.3591834071124645,review_not_warranted,0.2638582873336847,full_fit
CAN-Q266N9BMRQ,T0,0.18640405215766154,0.4455452256305925,0.36805072221174595,review_not_warranted,0.18640405215766154,full_fit
CAN-3H5FQ2G6G9,T0,0.34991655371374175,0.32390752843545817,0.32617591785080013,review_warranted,0.34991655371374175,full_fit
CAN-01OY6INLR3,T0,0.34351807604588197,0.20990096643037853,0.4465809575237395,insufficient_evidence,0.34351807604588197,full_fit
CAN-2PJTBJNSVO,T0,0.21403516583507698,0.27781958211102314,0.5081452520538999,insufficient_evidence,0.21403516583507698,full_fit
CAN-66HW4T91JP,T0,0.43277028731951656,0.28542370674324935,0.281806005937234,review_warranted,0.43277028731951656,full_fit
CAN-098EQUVCDX,T0,0.3858052232769274,0.2408459208162256,0.37334885590684697,review_warranted,0.3858052232769274,full_fit
CAN-N299WC79CU,T0,0.20480727373523136,0.3925409373807751,0.4026517888839936,insufficient_evidence,0.20480727373523136,full_fit
CAN-EQV7Z1S2AD,T0,0.32344211910821113,0.33059727851398674,0.3459606023778022,insufficient_evidence,0.32344211910821113,full_fit
CAN-N64S7AMPIP,T0,0.15180306433174195,0.44995245565835024,0.39824448000990786,review_not_warranted,0.15180306433174195,full_fit
CAN-3MIRZWS27N,T0,0.08567330079384385,0.6229150335274612,0.291411665678695,review_not_warranted,0.08567330079384385,full_fit
CAN-2U2BRJ4KR4,T0,0.20478947154373972,0.39068280604113165,0.40452772241512863,insufficient_evidence,0.20478947154373972,full_fit
CAN-ECEIYXG3SE,T0,0.13743664982261622,0.519816676790197,0.3427466733871867,review_not_warranted,0.13743664982261622,full_fit
CAN-5TJ9R7A3M2,T0,0.14898889669451765,0.4884204270638282,0.3625906762416541,review_not_warranted,0.14898889669451765,full_fit
CAN-PN9UUJDL9V,T0,0.3697079220766704,0.37529537789541423,0.2549967000279153,review_not_warranted,0.3697079220766704,full_fit
CAN-EEEVKLFY0I,T0,0.44244789378546784,0.22491330299150342,0.3326388032230288,review_warranted,0.44244789378546784,full_fit
CAN-VR0GIVZOH4,T0,0.1969256566190146,0.39721295109372534,0.40586139228726004,insufficient_evidence,0.1969256566190146,full_fit
CAN-T1SSDDEG5V,T0,0.20746825801471255,0.572412742535675,0.22011899944961247,review_not_warranted,0.20746825801471255,full_fit
CAN-QPR1AWPYKH,T0,0.0974155710964075,0.5718246022229861,0.3307598266806064,review_not_warranted,0.0974155710964075,full_fit
CAN-MWVP09TERV,T0,0.2554335492950867,0.36879906017448016,0.3757673905304331,insufficient_evidence,0.2554335492950867,full_fit
CAN-G4J0W7EEMW,T0,0.36045161946504356,0.21673534700594396,0.42281303352901245,insufficient_evidence,0.36045161946504356,full_fit
CAN-YCF40NZVU7,T0,0.2982151778812262,0.2704557676455725,0.43132905447320136,insufficient_evidence,0.2982151778812262,full_fit
CAN-J8G80IIUG8,T0,0.10997680616047796,0.5141969521712988,0.3758262416682233,review_not_warranted,0.10997680616047796,full_fit
CAN-ZLSRVTTEPI,T0,0.3212332458153912,0.4553459063444963,0.22342084784011262,review_not_warranted,0.3212332458153912,full_fit
CAN-2C8OUITUY1,T0,0.07753084147529399,0.633195379842516,0.2892737786821901,review_not_warranted,0.07753084147529399,full_fit
CAN-8KMU55B46B,T0,0.18731459814174956,0.43795865577993354,0.3747267460783169,review_not_warranted,0.18731459814174956,full_fit
CAN-U70Q0ZWNO7,T0,0.07112382249796621,0.6547495094562328,0.27412666804580105,review_not_warranted,0.07112382249796621,full_fit
CAN-XBQ7PR0FZE,T0,0.4539413597275506,0.24429070944716358,0.30176793082528575,review_warranted,0.4539413597275506,full_fit
CAN-96TNNMUA4B,T0,0.3266833569756812,0.34865260596346354,0.3246640370608553,review_not_warranted,0.3266833569756812,full_fit
CAN-OBLAR7VB20,T0,0.35508213011295475,0.16748808799098097,0.4774297818960642,insufficient_evidence,0.35508213011295475,full_fit
CAN-EJV67F76MM,T0,0.44465664280656414,0.18654627777284014,0.36879707942059564,review_warranted,0.44465664280656414,full_fit
CAN-5WXLCDU1YM,T0,0.40016135361103694,0.2330485656458495,0.36679008074311353,review_warranted,0.40016135361103694,full_fit
CAN-IUUFVUPHKM,T0,0.38978636164323843,0.2278230671552481,0.3823905712015134,review_warranted,0.38978636164323843,full_fit
CAN-N38HJKCQZV,T0,0.3597686927718843,0.20317670282137712,0.4370546044067387,insufficient_evidence,0.3597686927718843,full_fit
CAN-K0J8SNKY8W,T0,0.2580662541121099,0.44227022768859725,0.2996635181992929,review_not_warranted,0.2580662541121099,full_fit
CAN-Y919YG739E,T0,0.14628426765432,0.3965166641326304,0.4571990682130496,insufficient_evidence,0.14628426765432,full_fit
CAN-L9G0VP8LEJ,T0,0.18386776193839557,0.2927626016305798,0.5233696364310246,insufficient_evidence,0.18386776193839557,full_fit
CAN-67TJ1DRRLZ,T0,0.5282216197719516,0.1636620347108992,0.3081163455171492,review_warranted,0.5282216197719516,full_fit
CAN-GFJ3MZCAYD,T0,0.15728145094040644,0.4190565481989232,0.4236620008606704,insufficient_evidence,0.15728145094040644,full_fit
CAN-OU7BA0V6LR,T0,0.18495298535469523,0.4771016074282583,0.33794540721704647,review_not_warranted,0.18495298535469523,full_fit
CAN-LMC1Z4ZQ8J,T0,0.4445480048081926,0.24020604109511115,0.3152459540966963,review_warranted,0.4445480048081926,full_fit
CAN-2J68GJD87A,T0,0.21068153954959806,0.32364800993622217,0.4656704505141799,insufficient_evidence,0.21068153954959806,full_fit
CAN-NLF57Z5CMV,T0,0.4359486391307194,0.16552928448590487,0.3985220763833758,review_warranted,0.4359486391307194,full_fit
CAN-QSAI1OEIIC,T0,0.28822452671958726,0.3552960504074131,0.3564794228729997,insufficient_evidence,0.28822452671958726,full_fit
CAN-CJ3DL3NHD8,T0,0.22034822158742795,0.4772928368804856,0.30235894153208637,review_not_warranted,0.22034822158742795,full_fit
CAN-OOMVDFEYUV,T0,0.5410000834790715,0.19368727178500714,0.26531264473592125,review_warranted,0.5410000834790715,full_fit
CAN-K7E88RG7OQ,T0,0.5086190365870145,0.23280299156971396,0.25857797184327164,review_warranted,0.5086190365870145,full_fit
CAN-G7BUJDUCGL,T0,0.49314147668526603,0.2548575295703533,0.25200099374438073,review_warranted,0.49314147668526603,full_fit
CAN-IE8O6C6UEI,T0,0.16618063974190217,0.43717617375180284,0.39664318650629504,review_not_warranted,0.16618063974190217,full_fit
CAN-YC0MGXPPUF,T0,0.3825558645982588,0.16929302872077137,0.4481511066809698,insufficient_evidence,0.3825558645982588,full_fit
CAN-27AAIMFGFW,T0,0.15398874543030158,0.3179316486964586,0.5280796058732398,insufficient_evidence,0.15398874543030158,full_fit
CAN-7TL05JT9OS,T0,0.4413303762236997,0.2271758708900176,0.33149375288628274,review_warranted,0.4413303762236997,full_fit
CAN-VOR94XRJJ2,T0,0.280245164510958,0.3294483128479216,0.39030652264112037,insufficient_evidence,0.280245164510958,full_fit
CAN-NLGJ92HXI3,T0,0.43365697571049727,0.2115542299310471,0.3547887943584555,review_warranted,0.43365697571049727,full_fit
CAN-M2PWJ6XUMX,T0,0.11685019771533471,0.45479855233820676,0.4283512499464585,review_not_warranted,0.11685019771533471,full_fit
CAN-3VWAYUWQL0,T0,0.36187885426747113,0.3366409833079647,0.30148016242456427,review_warranted,0.36187885426747113,full_fit
CAN-ZVSVF9JQIF,T0,0.5087217798245527,0.17432719425993257,0.3169510259155147,review_warranted,0.5087217798245527,full_fit
CAN-6550M1NC3W,T0,0.2732234932357687,0.336802450252773,0.3899740565114582,insufficient_evidence,0.2732234932357687,full_fit
CAN-8MN6FGYCFL,T0,0.25357357422829435,0.33850937782796675,0.40791704794373884,insufficient_evidence,0.25357357422829435,full_fit
CAN-AV6BNNLTOG,T0,0.3981534268404757,0.2771739840103908,0.3246725891491335,review_warranted,0.3981534268404757,full_fit
CAN-8YAM08E174,T0,0.3919262655855975,0.21833169567594107,0.38974203873846136,review_warranted,0.3919262655855975,full_fit
CAN-TXJYTK45TU,T0,0.2918871377167542,0.3192840264329306,0.3888288358503152,insufficient_evidence,0.2918871377167542,full_fit
CAN-AUOX3D460D,T0,0.511933567315693,0.2000290512988634,0.28803738138544377,review_warranted,0.511933567315693,full_fit
CAN-QDNZ2FARWR,T0,0.5664183333729149,0.16109244910442497,0.27248921752266003,review_warranted,0.5664183333729149,full_fit
CAN-75A7IZ1MQ4,T0,0.3930239523405114,0.21326435053707024,0.3937116971224183,insufficient_evidence,0.3930239523405114,full_fit
CAN-RPT0H49YM2,T0,0.2715707591610678,0.30625338813231595,0.4221758527066163,insufficient_evidence,0.2715707591610678,full_fit
CAN-E910KT1T91,T0,0.17401929968517724,0.3780928358488923,0.44788786446593043,insufficient_evidence,0.17401929968517724,full_fit
CAN-KVYIPBMY0T,T0,0.45164248598621587,0.2861309569461893,0.2622265570675948,review_warranted,0.45164248598621587,full_fit
CAN-RC4TZIEOEP,T0,0.3790422259176839,0.2916036357525308,0.3293541383297854,review_warranted,0.3790422259176839,full_fit
CAN-59Q7ISNUV6,T0,0.17559639037007108,0.4331563702037713,0.39124723942615763,review_not_warranted,0.17559639037007108,full_fit
CAN-0GQ9PBK2ST,T0,0.5186747362625717,0.1616906760481433,0.3196345876892851,review_warranted,0.5186747362625717,full_fit
CAN-S88ZRNLLX5,T0,0.15198942503952298,0.4290722464453446,0.41893832851513246,review_not_warranted,0.15198942503952298,full_fit
CAN-3ZVQKH4ARP,T0,0.3326092419497595,0.1727182700693271,0.4946724879809135,insufficient_evidence,0.3326092419497595,full_fit
CAN-BUQTJZHU1J,T0,0.4542038749766698,0.2257617061902177,0.3200344188331124,review_warranted,0.4542038749766698,full_fit
CAN-V1G0V029FU,T0,0.1848344498202696,0.5135218594341642,0.30164369074556624,review_not_warranted,0.1848344498202696,full_fit
CAN-QPBWP48RLA,T0,0.3585814394476812,0.265397469084768,0.37602109146755086,insufficient_evidence,0.3585814394476812,full_fit
CAN-B56BGXA8LO,T0,0.3034262860479083,0.3331144357174253,0.3634592782346664,insufficient_evidence,0.3034262860479083,full_fit
CAN-TSOFKYKT5F,T0,0.200392681232285,0.5603081258142003,0.23929919295351468,review_not_warranted,0.200392681232285,full_fit
CAN-20E6VBIHA6,T0,0.1927298473735415,0.4385539280447796,0.3687162245816789,review_not_warranted,0.1927298473735415,full_fit
CAN-LNB8YGMU2T,T0,0.2705414110090153,0.3042742037234249,0.42518438526755986,insufficient_evidence,0.2705414110090153,full_fit
CAN-4OKJZ5EWW9,T0,0.19538609121948225,0.4029748171251387,0.4016390916553789,review_not_warranted,0.19538609121948225,full_fit
CAN-EBMY9D8WEL,T0,0.2348292248105965,0.37057993965076974,0.3945908355386337,insufficient_evidence,0.2348292248105965,full_fit
CAN-61BJ91FZ51,T0,0.4465929660572154,0.1643349435563971,0.3890720903863875,review_warranted,0.4465929660572154,full_fit
CAN-LATW66PPWY,T0,0.1315034168282757,0.49986832414240107,0.3686282590293232,review_not_warranted,0.1315034168282757,full_fit
CAN-MSQ0AJMH6F,T0,0.29732552565800435,0.36324371225591157,0.3394307620860841,review_not_warranted,0.29732552565800435,full_fit
CAN-0MZTW1NTUJ,T0,0.4112067116969447,0.26667162528420146,0.32212166301885375,review_warranted,0.4112067116969447,full_fit
CAN-W5OF26TK6C,T0,0.31206093341922675,0.21741088472455158,0.4705281818562216,insufficient_evidence,0.31206093341922675,full_fit
CAN-CUV5TX4BDQ,T0,0.4023623215312524,0.1903022858208972,0.4073353926478505,insufficient_evidence,0.4023623215312524,full_fit
CAN-LCW3MATK1U,T0,0.275271342525727,0.30561344933602114,0.41911520813825176,insufficient_evidence,0.275271342525727,full_fit
CAN-BOWPMESJ7W,T0,0.2948886216694902,0.2908132667812589,0.41429811154925095,insufficient_evidence,0.2948886216694902,full_fit
CAN-N2OQ035YY8,T0,0.23900730900498796,0.26334461767453066,0.49764807332048133,insufficient_evidence,0.23900730900498796,outer_oof
CAN-682VA03Y7M,T0,0.13283239659038004,0.46975250628160853,0.39741509712801143,review_not_warranted,0.13283239659038004,outer_oof
CAN-A06QRWIBGE,T0,0.253808778023612,0.3672044669496892,0.3789867550266987,insufficient_evidence,0.253808778023612,full_fit
CAN-RKJI2HTQQE,T0,0.15106916622936034,0.41057449415882613,0.4383563396118134,insufficient_evidence,0.15106916622936034,full_fit
CAN-3IU2KGR8S4,T0,0.12697742145868712,0.5584220435874898,0.3146005349538232,review_not_warranted,0.12697742145868712,full_fit
CAN-15N3U1ZI93,T0,0.26724870003998846,0.32120164478822605,0.4115496551717855,insufficient_evidence,0.26724870003998846,full_fit
CAN-6QKP7Y1E1P,T0,0.09271877470122329,0.6033550919152351,0.3039261333835417,review_not_warranted,0.09271877470122329,full_fit
CAN-T532JHAMU3,T0,0.3313388793744699,0.3544374147775864,0.3142237058479438,review_not_warranted,0.3313388793744699,full_fit
CAN-WQW1TX27HP,T0,0.4269762574438284,0.20789760806914806,0.3651261344870236,review_warranted,0.4269762574438284,full_fit
CAN-YQTWDFB6SA,T0,0.33905615132946426,0.23238882986105944,0.42855501880947633,insufficient_evidence,0.33905615132946426,full_fit
CAN-XO6BHP5SUW,T0,0.4621958782025213,0.2961809034395906,0.24162321835788828,review_warranted,0.4621958782025213,full_fit
CAN-V1H9XNY6SD,T0,0.26522072190659446,0.41599209305169255,0.31878718504171294,review_not_warranted,0.26522072190659446,full_fit
CAN-JFNRSG5DEB,T0,0.24991328836691568,0.3536669092644305,0.3964198023686538,insufficient_evidence,0.24991328836691568,full_fit
CAN-85MRMB1UAP,T0,0.12203822181401744,0.5920856267271825,0.28587615145879997,review_not_warranted,0.12203822181401744,full_fit
CAN-7H7V0GW2JV,T0,0.22396478506336004,0.28799935684883904,0.4880358580878009,insufficient_evidence,0.22396478506336004,full_fit
CAN-1YHRPUF1EV,T0,0.30956574301023,0.3610950450414167,0.3293392119483533,review_not_warranted,0.30956574301023,full_fit
CAN-R86U0E2XY5,T0,0.0838515128850388,0.5796429523158726,0.3365055347990887,review_not_warranted,0.0838515128850388,outer_oof
CAN-V0NQJKE3GS,T0,0.4708403208004842,0.2106306213111597,0.31852905788835617,review_warranted,0.4708403208004842,full_fit
CAN-T5N81TJW39,T0,0.13749045467742918,0.4181571255085397,0.4443524198140311,insufficient_evidence,0.13749045467742918,full_fit
CAN-NESOC2P7PV,T0,0.34202690310659273,0.19750224076832884,0.4604708561250784,insufficient_evidence,0.34202690310659273,full_fit
CAN-YJE11UB1BC,T0,0.427606627117738,0.25510467881781856,0.31728869406444343,review_warranted,0.427606627117738,full_fit
CAN-N4SPMVR96E,T0,0.4764347765372617,0.23211966392156935,0.291445559541169,review_warranted,0.4764347765372617,full_fit
CAN-VFG3MH2SQ7,T0,0.3927003996428939,0.20823867432624948,0.3990609260308566,insufficient_evidence,0.3927003996428939,full_fit
CAN-Q4VS9K78EF,T0,0.11775459331328794,0.5295640776493842,0.35268132903732785,review_not_warranted,0.11775459331328794,full_fit
CAN-IQ6J8OR2OQ,T0,0.1553179841356071,0.5320565132085451,0.3126255026558479,review_not_warranted,0.1553179841356071,full_fit
CAN-BISMW7A6B9,T0,0.43762644753697905,0.19695212313795768,0.3654214293250633,review_warranted,0.43762644753697905,full_fit
