candidate_record_id,p_review_warranted_t0,p_review_not_warranted_t0,p_insufficient_evidence_t0,priority_t0,prediction_origin_t0,new_t1_record_count,new_t1_oos_count,new_t1_de_count,new_t1_state_missing_count,new_t1_source_domain_diversity,new_t1_new_record_count,new_t1_record_correction_count,new_t1_status_update_count,newly_effective_t0_record_count,delta_days_since_latest_oos,delta_days_since_latest_de,delta_oos_decay_90d,delta_de_decay_90d,delta_recent_oos_independent_source_count_90d,delta_recent_de_independent_source_count_90d,delta_active_address_oos_count,delta_active_address_de_count,delta_link_confidence_mean,delta_post_60d_oos_vehicle_signal_count,delta_post_60d_prior_state_persistence_any_present,delta_t1_update_observation_lag_mean_days,delta_t1_late_arriving_update_count_over_30d
CAN-TH7FSXK3PY,0.2494870839674851,0.3062697506402798,0.4442431653922349,0.2494870839674851,full_fit,2,0,1,1,2,0,1,1,0,88.0,-256.0,-0.0507680194225413,0.5682040080944304,0,1,0,1,-0.0032589285714287,0,0,33.0,1
CAN-YQ838YTNHA,0.4061366212832097,0.239099937569756,0.3547634411470342,0.4061366212832097,full_fit,1,0,1,0,1,0,1,0,0,55.0,-40.0,-0.2678125338174407,0.3980053580849922,-1,0,0,0,-0.0001428571428571,0,0,36.0,1
CAN-2Z0DNB6RWM,0.143534792207687,0.6421476551416625,0.2143175526506505,0.143534792207687,full_fit,1,1,0,0,1,0,0,1,2,-13.0,-559.0,0.0061580872056845,1.5374753443983673,0,2,0,1,-0.0056923076923075,0,0,34.0,1
CAN-U2DOG5J182,0.3331776334886182,0.3782845524448779,0.288537814066504,0.3331776334886182,full_fit,1,0,1,0,1,1,0,0,3,-214.0,-330.0,0.864921240721569,1.5365111247310048,1,2,0,0,-0.0014285714285714,0,0,6.0,0
CAN-2RO39SR77J,0.4534342769574385,0.2567222028597433,0.2898435201828182,0.4534342769574385,full_fit,2,2,0,0,2,0,2,0,1,-8.0,97.0,1.9457002970324864,-0.6497030264964171,2,-1,0,0,0.0008461538461539,0,0,24.5,1
CAN-238AB5ILJG,0.3764884598831706,0.2992554707802559,0.3242560693365736,0.3764884598831706,full_fit,1,1,0,0,1,0,1,0,0,-175.0,113.0,0.7364557283870359,-0.3691464276608072,1,0,0,0,9.52380952381482e-05,0,0,10.0,0
CAN-VZ650TYCSE,0.140267696678351,0.5859364359980367,0.2737958673236123,0.140267696678351,full_fit,1,0,1,0,1,1,0,0,1,143.0,-431.0,-1.0182002082386614,1.2849372976579134,-1,2,0,0,0.0022321428571429,0,0,51.0,1
CAN-M8GSUMHUBV,0.2931772753568257,0.2897141521000634,0.4171085725431109,0.2931772753568257,outer_oof,1,1,0,0,1,0,1,0,1,22.0,73.0,0.2104800918159357,-0.2279170055593948,0,-1,1,0,0.0029370629370629,0,0,48.0,1
CAN-ZXU3GWSYOV,0.2932827191898126,0.3505864674899536,0.3561308133202336,0.2932827191898126,full_fit,1,0,1,0,1,0,1,0,1,152.0,-98.0,-0.8563902525651089,0.990855242687137,-1,1,-1,0,-0.0003076923076922,0,0,10.0,0
CAN-ODJE98CJ4M,0.2037843337018252,0.37508561999225,0.4211300463059249,0.2037843337018252,full_fit,1,0,1,0,1,1,0,0,0,74.0,-9.0,-0.4913324877306986,0.4578290463471444,-1,1,-1,0,0.0002499999999998,0,0,1.0,0
CAN-BA7BKK47E5,0.0847712323363423,0.5744137442772714,0.3408150233863862,0.0847712323363423,full_fit,2,1,1,0,1,2,0,0,0,-35.0,-270.0,0.4293958781377163,0.849522544143929,0,1,0,0,0.0014285714285715,0,0,14.5,0
CAN-VPVPZMJCKO,0.2160853376874311,0.3239449011066783,0.4599697612058904,0.2160853376874311,full_fit,2,1,1,0,2,1,0,1,0,-89.0,-475.0,0.7482325508922208,0.9107893452397652,1,1,1,0,0.0011282051282051,0,-1,14.5,0
CAN-B93C5LMJ1D,0.1459191339777392,0.5793295911089251,0.2747512749133355,0.1459191339777392,full_fit,1,1,0,0,1,1,0,0,0,1.0,49.0,0.5013096957425289,-0.0317771367494149,1,0,1,0,-0.0007692307692307,0,0,3.0,0
CAN-SXZMFLL39T,0.1487686525322524,0.4663019689685311,0.3849293784992164,0.1487686525322524,full_fit,2,1,0,1,2,0,0,2,0,-51.0,28.0,0.603221560338405,-0.17841454613371,0,0,0,0,0.0027435897435897,0,0,26.0,1
CAN-A9BVZ5VI2P,0.2581059815683412,0.5104564778421612,0.2314375405894977,0.2581059815683412,full_fit,2,1,1,0,2,0,2,0,3,-46.0,-799.0,1.3387149146853874,1.4102767010669344,0,2,0,0,0.0081730769230768,2,1,37.5,2
CAN-PME4SMBLB0,0.3620330436606849,0.2539249776652809,0.3840419786740341,0.3620330436606849,full_fit,2,0,2,0,2,1,0,1,0,42.0,30.0,-0.2303522566588454,0.8707928245327032,0,1,0,1,0.0039732142857141,0,0,43.0,2
CAN-FHDP42GS8Z,0.3967164613694568,0.2151851556383292,0.3880983829922139,0.3967164613694568,full_fit,2,0,2,0,2,0,1,1,0,23.0,-140.0,-0.001659947141914,1.4391802035757597,0,2,0,0,-0.0017179487179487,0,0,33.0,1
CAN-RS43Q0NBOV,0.2483835393425799,0.3401821768815512,0.4114342837758689,0.2483835393425799,full_fit,2,1,1,0,2,0,1,1,0,-114.0,-52.0,0.566376020936927,0.2196565094090063,1,1,0,0,0.0027380952380953,0,0,34.5,1
CAN-Q1Z2W4ETWX,0.5108344702855481,0.2583892525187802,0.2307762771956716,0.5108344702855481,full_fit,2,1,1,0,2,1,0,1,0,-33.0,31.0,0.3601264875712533,0.0676349938665132,0,-1,0,0,-0.001010101010101,0,0,29.0,1
CAN-JKVNCFXC88,0.5030374105405585,0.1849119623778208,0.3120506270816207,0.5030374105405585,full_fit,2,1,0,1,2,1,0,1,0,-246.0,147.0,0.632305591228034,-0.6384325901499224,1,-1,1,0,-0.0028461538461538,0,0,33.0,1
CAN-TILN0CJCT7,0.1370054541013769,0.3977853524898539,0.4652091934087691,0.1370054541013769,full_fit,2,1,1,0,1,1,1,0,1,-58.0,-150.0,1.186131428773765,0.6372518224523467,0,1,2,1,0.0015865384615383,0,0,21.5,1
CAN-ADAXVSSUQF,0.3918040097202793,0.2529664701777422,0.3552295201019785,0.3918040097202793,full_fit,0,0,0,0,0,0,0,0,2,-60.0,65.0,1.4881888702438206,-0.6097299729323424,1,-1,0,0,-0.0029761904761904,0,0,0.0,0
CAN-MJU9VHX1LM,0.3352171193713657,0.2736147768355023,0.3911681037931319,0.3352171193713657,full_fit,1,1,0,0,1,0,0,1,0,-265.0,16.0,0.7740889508995974,-0.0992673880765814,1,0,0,0,-4.1666666666606567e-05,0,0,27.0,0
CAN-EGXGIG4YH3,0.2542749014248601,0.3743941151174087,0.3713309834577312,0.2542749014248601,full_fit,2,2,0,0,1,1,0,1,1,-235.0,92.0,2.371836647115589,-0.06081674398326,2,0,2,0,0.001,0,0,30.0,1
CAN-KD1SWPBEUL,0.2017499263276063,0.5347682337575614,0.2634818399148322,0.2017499263276063,full_fit,1,0,1,0,1,0,0,1,2,-15.0,-347.0,0.2794548984650163,1.1577454039991817,0,1,0,0,-0.0033333333333332,0,0,26.0,0
CAN-V8EZMZD6H1,0.4228945648659669,0.2062731315658987,0.3708323035681344,0.4228945648659669,full_fit,1,1,0,0,1,0,1,0,4,-588.0,171.0,3.0283113191690547,-0.1327028477973706,3,0,0,0,-0.0013333333333331,0,0,22.0,0
CAN-9HENFFRV46,0.4156641256214229,0.3086644918235607,0.2756713825550165,0.4156641256214229,full_fit,2,1,1,0,2,1,0,1,2,-287.0,-21.0,1.9150644822620817,-0.0483546076270602,1,0,2,0,-0.0026495726495726,0,0,26.5,1
CAN-E9ONKPD15H,0.3893814396758537,0.257876453216052,0.3527421071080942,0.3893814396758537,full_fit,1,0,1,0,1,0,1,0,1,-297.0,-12.0,0.7405400640987096,-0.1786501102207194,1,0,0,1,-0.006083916083916,0,0,42.0,1
CAN-M7BPIOIH96,0.4906068701590212,0.2190928612308731,0.2903002686101056,0.4906068701590212,full_fit,2,2,0,0,2,1,1,0,0,-185.0,84.0,1.5838532274973307,-0.1516402639171016,2,0,0,0,-0.0042499999999999,1,0,20.5,1
CAN-6Y11Q8U4ES,0.3772657272933995,0.3506033349301128,0.2721309377764876,0.3772657272933995,full_fit,0,0,0,0,0,0,0,0,0,112.0,112.0,-0.0004584225623369,-0.0121941695533895,0,0,0,0,0.0,0,0,0.0,0
CAN-O9AGCHKFCR,0.157404629616649,0.4611661255466865,0.3814292448366643,0.157404629616649,full_fit,1,1,0,0,1,0,0,1,0,-107.0,31.0,0.7376729938164914,-0.0887521179176531,1,0,0,0,0.0027619047619047,0,0,5.0,0
CAN-VRYEWNRGLR,0.1137019845439568,0.6063681815109065,0.2799298339451366,0.1137019845439568,full_fit,2,1,1,0,1,1,1,0,1,-2.0,-188.0,0.4962489145228694,0.6817227756440392,1,1,0,0,0.0008653846153846,0,0,37.0,1
CAN-Q46VSR3OE1,0.4216532699064941,0.1700276685080701,0.4083190615854357,0.4216532699064941,full_fit,1,0,1,0,1,0,0,1,2,-592.0,1.0,0.5412812259510065,0.3805140924816539,1,-1,0,0,0.0012987012987014,0,0,53.0,1
CAN-WYAA29SJU3,0.3345616192862566,0.2711971353314165,0.3942412453823269,0.3345616192862566,full_fit,2,2,0,0,2,1,0,1,2,-39.0,-37.0,1.0046092782437086,0.4697979677442751,1,0,0,0,-0.003125,0,0,23.5,1
CAN-UJ2IJ4UB9A,0.2500609733144047,0.3981031857595912,0.351835840926004,0.2500609733144047,full_fit,0,0,0,0,0,0,0,0,0,130.0,130.0,-0.077553444228379,-0.0486900887931924,0,0,0,0,0.0,0,0,0.0,0
CAN-FVNWVK9CAW,0.3581250897785231,0.3099439188370573,0.3319309913844196,0.3581250897785231,full_fit,2,2,0,0,2,1,1,0,2,-125.0,139.0,1.9802270913197413,-1.1719413059036023,3,-2,0,0,-0.003060606060606,0,0,50.5,2
CAN-QKAQ046RJ3,0.3111926701704141,0.3386928624960642,0.3501144673335216,0.3111926701704141,full_fit,0,0,0,0,0,0,0,0,2,177.0,102.0,-0.2122567277968872,-0.4786851642490111,0,-2,-1,1,-0.0055244755244755,0,0,0.0,0
CAN-1I4VBWBOUB,0.4384584215192768,0.1766429467487178,0.3848986317320054,0.4384584215192768,full_fit,2,2,0,0,2,1,1,0,2,-327.0,-62.0,1.4219411290964388,0.5896882109252368,2,2,0,0,0.0061458333333331,0,0,38.0,2
CAN-X04I0MT32Q,0.3058364777680889,0.4449148784569489,0.2492486437749622,0.3058364777680889,full_fit,0,0,0,0,0,0,0,0,1,115.0,-459.0,-0.0557795709435814,0.4271482388424138,0,0,0,0,-0.0005555555555555,0,0,0.0,0
CAN-R4F5MPCFRW,0.2116629191623688,0.3972231549887736,0.3911139258488576,0.2116629191623688,full_fit,1,1,0,0,1,0,1,0,0,-226.0,31.0,0.8181178713196215,-0.0204965865692069,1,0,0,0,0.0025238095238094,0,0,20.0,0
CAN-PP905GVOL3,0.2496859795686373,0.2885819324948303,0.4617320879365325,0.2496859795686373,full_fit,1,0,1,0,1,1,0,0,2,-35.0,-276.0,0.1399404098847558,1.38133377676105,1,2,0,1,0.0016883116883117,0,0,35.0,1
CAN-6TCJ68NE5F,0.2258785883876264,0.3632963444304843,0.4108250671818893,0.2258785883876264,full_fit,2,1,1,0,2,1,1,0,5,-55.0,-126.0,2.2818771886786484,0.8258208016212617,1,1,2,0,-0.0005706521739133,-1,-1,38.5,2
CAN-FVCOOEFE96,0.369677714028895,0.2364596664934629,0.3938626194776422,0.369677714028895,full_fit,2,1,1,0,1,1,1,0,1,-478.0,18.0,1.3187666467773416,0.1934575711231414,2,0,1,1,-0.0004326923076923,0,0,29.0,0
CAN-QK37TROH55,0.227322863767895,0.4706568512161789,0.3020202850159259,0.227322863767895,full_fit,1,0,1,0,1,1,0,0,3,-63.0,-240.0,1.0011159154166416,1.1917519105744945,1,2,0,1,0.0,0,0,44.0,1
CAN-PK8S4T200Z,0.2663401062743413,0.4164289153282469,0.3172309783974117,0.2663401062743413,full_fit,2,0,1,1,2,1,0,1,1,118.0,9.0,-0.9900593877063544,1.040453994170856,-1,0,0,0,0.003,0,0,30.0,1
CAN-DWRQLJKRQE,0.5270136290575846,0.1716342773897036,0.3013520935527118,0.5270136290575846,full_fit,1,1,0,0,1,0,1,0,1,-247.0,148.0,1.3390676668455168,-1.28383407754922,2,-2,0,0,-0.001025641025641,0,0,31.0,1
CAN-1NJUOH6PAE,0.0868779257137577,0.5314172690194993,0.381704805266743,0.0868779257137577,full_fit,0,0,0,0,0,0,0,0,3,156.0,-480.0,-0.9862400874119032,1.8413335350539453,-1,3,-1,1,0.0012987012987014,0,0,0.0,0
CAN-BENX1VQFJF,0.1990322677583401,0.4918823622380723,0.3090853700035876,0.1990322677583401,outer_oof,1,1,0,0,1,0,1,0,0,8.0,65.0,-0.0276459690072556,-0.2966243037019255,-1,-1,0,0,-0.0006410256410256,0,0,33.0,1
CAN-LOM6XIWEA8,0.1166254776013927,0.574511005748515,0.3088635166500922,0.1166254776013927,full_fit,2,0,2,0,2,1,1,0,2,-27.0,-193.0,0.8179253276752207,1.4813561531428714,1,2,1,0,-0.0004166666666666,0,0,27.0,1
CAN-NVAM1XKZYL,0.2973315588003519,0.337025074785081,0.3656433664145672,0.2973315588003519,full_fit,1,0,1,0,1,1,0,0,1,-110.0,-203.0,0.5973144273474283,0.7284923584963243,1,1,0,1,0.0029370629370629,0,0,23.0,0
CAN-A2939UCI7E,0.0932116084884954,0.5235441303639158,0.3832442611475887,0.0932116084884954,full_fit,0,0,0,0,0,0,0,0,2,15.0,-290.0,-0.2610069440870773,0.4736260662267445,0,1,0,0,-0.0067832167832168,0,0,0.0,0
CAN-O9HDMRT9CJ,0.3461934841362761,0.2965554268604168,0.357251089003307,0.3461934841362761,full_fit,1,0,1,0,1,0,1,0,0,159.0,-184.0,-0.6978320810407883,0.4325390460318218,-1,1,0,0,0.0025238095238094,0,0,29.0,0
CAN-74P8UWOUTX,0.3238307503992493,0.3578272169539177,0.318342032646833,0.3238307503992493,full_fit,2,2,0,0,1,1,1,0,4,-515.0,-21.0,2.2136885263153445,1.3621336521043008,1,1,0,1,0.015875,2,1,14.5,0
CAN-XZ04SFYWJK,0.2313274609796774,0.3544223498351962,0.4142501891851263,0.2313274609796774,full_fit,1,0,1,0,1,1,0,0,0,82.0,-197.0,-0.0356048976543787,0.7436932583547018,0,1,0,1,-0.0003846153846154,0,0,20.0,0
CAN-F6JMQ1V0RP,0.1451313320833935,0.4910453721522546,0.3638232957643519,0.1451313320833935,full_fit,0,0,0,0,0,0,0,0,2,153.0,-285.0,-0.5950940184720459,0.5123928901144995,0,1,-1,0,-0.0016783216783217,0,0,0.0,0
CAN-S1PMITD76I,0.2285757879632027,0.4501875286931317,0.3212366833436657,0.2285757879632027,full_fit,3,1,2,0,2,0,1,2,1,2.0,-17.0,0.4711023730860826,1.083059857237589,-1,1,0,1,0.0018749999999996,0,0,27.0,1
CAN-SDCTUKCV9S,0.5560537969694012,0.1506094730172427,0.2933367300133561,0.5560537969694012,full_fit,1,1,0,0,1,0,1,0,0,-87.0,40.0,0.695990794648288,-0.2986134758422203,1,0,0,0,0.0023351648351648,0,0,15.0,0
CAN-LV5Z3IMMF4,0.1200075922906507,0.6685002474539175,0.2114921602554317,0.1200075922906507,full_fit,1,1,0,0,1,0,0,1,0,-11.0,45.0,0.1869618564538582,-0.0389060256836379,0,0,0,0,0.003090909090909,0,0,45.0,1
CAN-JP0A0U961M,0.4369600289625662,0.2089625067256729,0.3540774643117608,0.4369600289625662,full_fit,3,2,1,0,2,0,1,2,2,-261.0,42.0,2.3278404204197,-0.6962003747031194,3,-1,-1,0,0.0032758620689652,0,0,53.0,3
CAN-Y2M1G8VXH3,0.4519551129702628,0.1438264737410044,0.4042184132887328,0.4519551129702628,full_fit,2,1,1,0,1,0,1,1,2,-337.0,5.0,1.3196065484143773,0.4352325681424742,1,1,0,0,0.0060416666666666,1,1,21.5,1
CAN-3OXMP61K0O,0.4111191264298035,0.2042749550936791,0.3846059184765174,0.4111191264298035,full_fit,1,0,1,0,1,0,1,0,0,37.0,14.0,-0.0320204755913101,0.5204344237356182,0,1,0,1,-0.0002083333333333,0,0,39.0,1
CAN-ESGY1IJI90,0.4034617484657919,0.2911295581202119,0.3054086934139961,0.4034617484657919,full_fit,2,1,0,1,2,0,0,2,3,-291.0,-350.0,1.1190700134444354,0.779112865650801,1,1,0,-1,-0.0036666666666664,0,0,29.0,1
CAN-CQL85QKN14,0.1723598774243431,0.4348642063432713,0.3927759162323856,0.1723598774243431,full_fit,0,0,0,0,0,0,0,0,1,135.0,-478.0,-0.0429746591521695,0.5247975894566661,0,1,0,0,0.0001282051282052,0,0,0.0,0
CAN-VW94BYFHRS,0.4546547396865444,0.213368741680121,0.3319765186333345,0.4546547396865444,full_fit,1,0,1,0,1,1,0,0,1,-91.0,-40.0,0.1529708578412658,0.1879231748963202,1,0,0,0,0.0027380952380953,0,0,39.0,1
CAN-951YRIQW3Y,0.3295132008002903,0.2730534896844593,0.3974333095152504,0.3295132008002903,full_fit,2,0,2,0,2,1,0,1,0,19.0,-112.0,-0.0614200607953763,1.428935234214677,0,2,0,1,-0.005595238095238,0,0,38.5,1
CAN-1MKCNQM8CT,0.2843239040802368,0.4190255937770886,0.2966505021426744,0.2843239040802368,full_fit,2,1,0,1,2,0,1,1,3,-74.0,-363.0,0.7565750939752701,1.0407550895888766,0,2,2,0,-0.004,-1,0,16.0,0
CAN-42W13LFLZQ,0.3233986905229469,0.3938837344100249,0.2827175750670281,0.3233986905229469,full_fit,1,0,1,0,1,0,1,0,4,-79.0,-29.0,0.0045000257030743,1.4476651314221698,0,1,-1,1,-0.003,0,0,4.0,0
CAN-79FVQOOKBW,0.3470306520186961,0.3262270845458456,0.3267422634354582,0.3470306520186961,full_fit,3,2,1,0,2,1,1,1,3,-16.0,9.0,2.743717558189958,0.0330241374555184,1,0,2,0,-0.0108097165991902,0,0,28.666666666666668,2
CAN-4CBHWQ1F1L,0.1865519020081281,0.5479441189356139,0.2655039790562579,0.1865519020081281,full_fit,2,2,0,0,1,2,0,0,2,-13.0,184.0,1.5535067633460649,-0.0998548549724861,0,0,0,0,0.0036752136752137,0,0,22.0,1
CAN-U0IB690PWT,0.1163569200326727,0.5580506401959554,0.3255924397713718,0.1163569200326727,full_fit,2,1,1,0,2,1,0,1,0,-27.0,-145.0,0.7413713622423403,0.6571740212056221,0,1,1,0,-0.0002678571428572,0,0,24.5,1
CAN-6UI1GM8Q6M,0.520980277203822,0.1637646435002299,0.315255079295948,0.520980277203822,full_fit,2,1,1,0,1,0,0,2,1,-270.0,-30.0,0.6849889219319103,0.8571693691904676,1,0,1,1,-0.0001442307692308,0,0,24.0,1
CAN-MG8XYRNB7R,0.2070283606246191,0.4873921367931365,0.3055795025822443,0.2070283606246191,outer_oof,2,1,1,0,2,2,0,0,0,-135.0,-96.0,0.6508368477516575,0.4738066323047898,1,1,0,1,-0.0014285714285713,0,0,32.0,1
CAN-Z10A1WRYYU,0.3546769867788512,0.3780603857736511,0.2672626274474977,0.3546769867788512,full_fit,0,0,0,0,0,0,0,0,0,46.0,46.0,-0.0007173296108422,-0.0028474813613714,0,0,0,0,0.0,0,0,0.0,0
CAN-ZCVRZGDVZO,0.507980796982031,0.233279661819188,0.2587395411987808,0.507980796982031,full_fit,1,1,0,0,1,1,0,0,2,-185.0,20.0,0.479989299256701,-0.2837102542147607,1,-1,0,1,0.0018333333333333,1,1,49.0,1
CAN-90EPRXIVM2,0.2720043940102751,0.2658345073195295,0.4621610986701953,0.2720043940102751,full_fit,1,1,0,0,1,0,1,0,2,-70.0,158.0,0.7394768671680478,-0.3210220276377383,1,0,0,-1,-0.001,1,0,34.0,1
CAN-70O6X3U5EE,0.3258044597994001,0.3160455977394638,0.3581499424611361,0.3258044597994001,full_fit,1,1,0,0,1,1,0,0,1,-245.0,100.0,1.6246653514654743,-0.3548773988305451,2,0,1,0,0.0025641025641025,0,0,20.0,0
CAN-ZTPKFDD2I5,0.3132896079764687,0.291261913328826,0.3954484786947052,0.3132896079764687,full_fit,1,0,1,0,1,0,0,1,0,188.0,-94.0,-0.6133931727827665,0.3808609125359888,-1,1,0,0,9.52380952381482e-05,0,0,16.0,0
CAN-KJDT7PHHNR,0.3593148651045643,0.2246239897529285,0.4160611451425071,0.3593148651045643,full_fit,2,2,0,0,2,0,0,2,1,-337.0,-185.0,1.6422999178254665,0.5011238481837359,2,1,0,0,0.000576923076923,0,0,18.5,1
CAN-3WGSA16VB0,0.3627483739548472,0.2077337217902607,0.429517904254892,0.3627483739548472,full_fit,1,0,1,0,1,0,1,0,0,152.0,-102.0,-0.1152705568677066,0.505549438323027,0,1,0,0,-0.0004395604395605,0,0,34.0,1
CAN-I7ALBD8N6D,0.3976189072548677,0.294673450803085,0.3077076419420472,0.3976189072548677,full_fit,2,2,0,0,2,1,0,1,0,-11.0,41.0,1.1906162100729594,-0.2525139505179721,1,-1,1,0,0.0015734265734266,-1,-1,43.5,2
CAN-A002XBYABO,0.4858688752350486,0.1815234200445027,0.3326077047204485,0.4858688752350486,full_fit,1,1,0,0,1,0,1,0,0,-66.0,22.0,0.6316946862701789,-0.1777941629249688,1,0,0,0,0.0018406593406593,0,0,28.0,0
CAN-DJ67L9VTNZ,0.166049293948067,0.4181000909941639,0.415850615057769,0.166049293948067,full_fit,1,1,0,0,1,0,0,1,1,-133.0,48.0,1.3540393638531227,-0.0781279696254673,2,0,1,0,0.0027692307692308,0,0,29.0,0
CAN-S2HIC9MUFO,0.2765625111137617,0.3806136930981173,0.3428237957881209,0.2765625111137617,full_fit,1,0,1,0,1,0,0,1,0,15.0,-59.0,-0.1274735104781341,0.7025042251568684,0,1,0,0,-0.0002747252747252,0,0,35.0,1
CAN-6GEGC7ZW6I,0.273960953162377,0.3380281727046013,0.3880108741330217,0.273960953162377,full_fit,2,1,1,0,2,0,0,2,0,-161.0,15.0,0.7347545872015857,0.5865948060959225,1,1,0,1,0.0005357142857143,0,0,31.5,1
CAN-N4QFJS875I,0.3636258495568931,0.1557018567085385,0.4806722937345683,0.3636258495568931,outer_oof,1,1,0,0,1,0,1,0,1,-740.0,146.0,1.2033574338060298,-0.3302242504404937,1,0,0,0,-0.000595238095238,0,0,38.0,1
CAN-11R1839U50,0.1692964112361943,0.5328860901549379,0.2978174986088678,0.1692964112361943,full_fit,2,0,2,0,2,0,1,1,1,49.0,-142.0,-0.7666036998443428,2.2689297279257667,-2,3,0,1,0.0020432692307691,0,0,25.5,0
CAN-EU4R3SDM2F,0.1277239660418099,0.5841310363527921,0.2881449976053981,0.1277239660418099,full_fit,1,1,0,0,1,0,1,0,0,-33.0,24.0,0.5525998342214464,-0.0052584882340042,0,0,0,0,-0.0003205128205128,0,0,34.0,1
CAN-VAUMWIHHBF,0.5143137259171598,0.1774063078792623,0.3082799662035778,0.5143137259171598,full_fit,1,0,1,0,1,0,0,1,1,50.0,22.0,-0.100249583702943,0.8782101442527173,0,0,0,0,0.0025384615384614,0,0,25.0,0
CAN-X2D1TYHKF2,0.1040183561092675,0.6388393136726669,0.2571423302180656,0.1040183561092675,full_fit,2,1,1,0,2,1,1,0,1,-32.0,-562.0,0.401878462460528,1.522568150075693,0,2,0,0,0.0018333333333333,0,0,6.0,0
CAN-GV4QYZUWJP,0.2849923958003396,0.3203584449599721,0.3946491592396882,0.2849923958003396,full_fit,0,0,0,0,0,0,0,0,0,94.0,94.0,-0.5264181784445376,-0.2765226007722812,-1,0,0,0,0.0,0,0,0.0,0
CAN-BUP5U8C8KA,0.145400621308136,0.6217192886279613,0.2328800900639024,0.145400621308136,full_fit,2,1,1,0,2,1,1,0,3,-5.0,-642.0,0.1886600448493918,1.458826764566279,0,1,1,0,0.001813725490196,0,0,32.0,1
CAN-LISZRCQXU0,0.1774064169742443,0.4920158742914176,0.330577708734338,0.1774064169742443,full_fit,1,0,1,0,1,0,1,0,0,21.0,-26.0,-0.1944174005686905,0.5872548220214199,0,0,0,0,-0.0008653846153846,0,0,47.0,1
CAN-D8KGEPJ465,0.1944931990253633,0.4532194470062398,0.3522873539683968,0.1944931990253633,full_fit,1,0,1,0,1,0,1,0,1,-43.0,-56.0,0.5870812346912253,0.639047563908901,0,0,0,0,-0.0024358974358974,0,0,16.0,0
CAN-Q070V1JUYZ,0.1971516025283104,0.461790947606306,0.3410574498653834,0.1971516025283104,full_fit,1,0,1,0,1,0,1,0,0,83.0,0.0,-0.7598449757671609,0.0636743553896777,-2,-1,0,0,-4.166666666682861e-05,0,0,32.0,1
CAN-WDYP2JS7IJ,0.1714514047925375,0.5106597287053658,0.3178888665020967,0.1714514047925375,full_fit,0,0,0,0,0,0,0,0,0,17.0,17.0,-0.0695090608876094,-0.0089358440313619,-1,0,0,0,0.0,0,0,0.0,0
CAN-UO7MNTLNF8,0.4027007437998412,0.2196678687410603,0.3776313874590985,0.4027007437998412,full_fit,1,0,1,0,1,0,1,0,0,31.0,-295.0,-0.0409263775248844,0.6936244624436939,0,1,0,1,-0.0004761904761905,0,0,41.0,1
CAN-RGH3OJ5RS0,0.1669569176449974,0.4563517035289414,0.3766913788260611,0.1669569176449974,full_fit,2,1,1,0,2,2,0,0,0,11.0,-268.0,0.6148542826429004,0.6956058965334135,1,1,0,0,-0.0005128205128204,0,0,37.0,2
CAN-HXY28UIBI3,0.2031683826539477,0.3804097011388893,0.4164219162071629,0.2031683826539477,full_fit,1,1,0,0,1,0,0,1,0,-215.0,44.0,0.8327335459995039,-0.0020820835426724,1,0,1,0,-4.761904761896307e-05,0,0,14.0,0
CAN-IOWZGW8YRG,0.3568230637835369,0.1807504671289724,0.4624264690874907,0.3568230637835369,full_fit,1,0,1,0,1,0,1,0,0,23.0,-462.0,-0.0024981769380563,0.7807054784964537,0,1,0,0,0.0022252747252747,0,0,28.0,0
CAN-X11R1PNTQH,0.4053765957899012,0.254075684771519,0.3405477194385797,0.4053765957899012,full_fit,1,0,1,0,1,1,0,0,1,-39.0,-277.0,0.2480743404571163,0.7511041017475741,1,1,1,-1,-0.0016666666666667,0,0,5.0,0
CAN-8ZLAGRLH9Z,0.304337308906152,0.3511224054118839,0.3445402856819641,0.304337308906152,full_fit,1,0,1,0,1,0,0,1,0,107.0,-131.0,-0.0316799561079928,0.5751975471039578,0,1,0,0,0.0029945054945055,0,0,29.0,0
CAN-SBHARUVC3K,0.3896080541866357,0.288556462597883,0.3218354832154814,0.3896080541866357,full_fit,1,0,1,0,1,0,1,0,1,-102.0,-12.0,0.5375652011328591,0.3401676949068197,1,0,1,0,0.0002797202797203,0,0,17.0,0
CAN-ZHNM78PYRP,0.4875069102695594,0.1880034494206951,0.3244896403097455,0.4875069102695594,full_fit,0,0,0,0,0,0,0,0,3,-543.0,156.0,2.066983335335388,-0.587348648810978,3,-1,1,-1,-0.0027777777777778,0,0,0.0,0
CAN-ZFI3LXQPF7,0.2518495772316583,0.4568471968170643,0.2913032259512775,0.2518495772316583,full_fit,1,1,0,0,1,0,1,0,0,-173.0,102.0,0.5864078182242645,-0.0662821178428662,1,0,1,0,-0.006,0,0,25.0,0
CAN-JZFCL1LMF2,0.4485730590485732,0.2317453682141239,0.3196815727373028,0.4485730590485732,full_fit,0,0,0,0,0,0,0,0,1,44.0,188.0,-0.714664553071034,-1.4001734971607287,-1,-2,0,-1,-0.0009090909090909,0,0,0.0,0
CAN-OY02RUIUHA,0.0895606734393532,0.5728753501013292,0.3375639764593175,0.0895606734393532,full_fit,1,0,1,0,1,0,0,1,2,102.0,-138.0,-0.1823749114362387,0.6466201727197863,-1,1,0,0,0.0012987012987014,0,0,9.0,0
